year,quarter,department,courseNumber,courseCode,instructors,a,b,c,d,f,p,np,w,gpaAvg
2019-20,Summer1,MATH,4,44300,"KRONEWETTER, J.",13,23,12,3,10,1,0,0,2.38
2019-20,Summer1,MATH,5A,44320,"SETO, S.",13,20,2,2,0,1,0,0,3.13
2019-20,Summer1,MATH,9,44340,"SETO, S.",16,7,7,0,3,0,0,0,2.92
2019-20,Summer1,MATH,13,44350,"ROMAN, S.",12,6,7,0,2,1,0,0,2.95
2019-20,Summer1,MATH,105A,44370,"LOWENGRUB, J.",26,10,7,0,0,0,0,0,3.37
2019-20,Summer1,MATH,105LA,44375,"LOWENGRUB, J.",43,0,0,0,0,0,0,0,4
2019-20,Summer1,MATH,120A,44380,"CHEN, T.",10,19,5,0,3,0,0,0,2.86
2019-20,Summer1,MATH,130A,44410,"CRANSTON, M.",11,13,6,4,2,0,0,0,2.73
2019-20,Summer1,MATH,140A,44430,"DONG, X.",10,5,11,5,1,0,0,0,2.54
2019-20,Summer1,MATH,173A,44450,"CHEN, T.",12,7,5,1,2,0,0,0,2.95
2019-20,Summer1,ENGRMAE,30,19020,"SUN, L.",16,11,4,1,3,0,0,0,2.95
2019-20,Summer1,MUSIC,3,4010,"TERRICCIANO, A.",209,30,5,0,0,3,1,0,3.81
2019-20,Summer1,MUSIC,3,4020,"TERRICCIANO, A.",157,50,9,6,5,9,3,0,3.51
2019-20,Summer1,MUSIC,3,4030,"DESSEN, M.",65,10,4,1,1,6,1,0,3.67
2019-20,Summer1,MUSIC,8,4070,"BRODBECK, D.",8,7,2,2,1,0,0,0,2.92
2019-20,Summer1,MUSIC,46,4090,"LINDSAY, E.",17,6,3,1,2,2,2,0,3.23
2019-20,Summer1,MUSIC,78,4120,"TORRES, M.",14,6,0,2,1,7,0,0,3.24
2019-20,Summer1,PHRMSCI,90,88520,"SCHRINER, S.",11,0,0,0,0,0,0,0,3.97
2019-20,Summer1,PHRMSCI,120,88540,"SCHRINER, S.",11,8,5,0,0,1,0,0,3.24
2019-20,Summer1,PHILOS,1,30310,"PRITCHARD, D.",88,35,6,0,2,2,0,0,3.53
2019-20,Summer1,PHILOS,2,30330,"LEIDER, B.",15,4,5,0,0,3,0,0,3.35
2019-20,Summer1,PHILOS,4,30370,"PRITCHARD, D.",84,39,2,0,4,5,2,0,3.5
2019-20,Summer1,PHILOS,5,30390,"FENSEL, J.",9,2,1,0,0,1,0,0,3.67
2019-20,Summer1,PHYSICS,3A,47010,"BRACONI, A.",65,53,38,14,3,0,0,0,2.92
2019-20,Summer1,PHYSICS,3B,47020,"GUERRA, A.",27,35,29,7,1,2,0,0,2.79
2019-20,Summer1,PHYSICS,7C,47070,"GOKHALE, M.",7,16,12,7,9,0,1,0,2.12
2019-20,Summer1,PHYSICS,7LC,47080,"GOKHALE, M.",30,0,1,0,0,0,0,0,3.92
2019-20,Summer1,PHYSICS,7LC,47081,"GOKHALE, M.",31,0,0,1,0,0,0,0,3.9
2019-20,Summer1,PHYSICS,7LC,47082,"GOKHALE, M.",32,0,0,0,0,0,0,0,3.96
2019-20,Summer1,PHYSICS,7D,47090,"MINASSIAN, E.",13,23,24,12,1,1,0,0,2.48
2019-20,Summer1,PHYSICS,7LD,47100,"MINASSIAN, E.",4,21,3,2,0,0,0,0,2.9
2019-20,Summer1,PHYSICS,7LD,47101,"MINASSIAN, E.",4,21,7,1,0,0,0,0,2.89
2019-20,Summer1,POL SCI,21A,67020,"DESIPIO, L.",44,84,30,1,12,93,10,0,2.86
2019-20,Summer1,POL SCI,61A,67080,"DESIPIO, L.",10,17,8,2,0,15,1,0,2.87
2019-20,Summer1,POL SCI,124C,67120,"SONG, D.",15,3,1,0,0,0,0,0,3.71
2019-20,Summer1,POL SCI,144A,67130,"CARON, H.",10,4,1,0,0,0,0,0,3.64
2019-20,Summer1,POL SCI,146B,67140,"GILLOOLY, S.",7,5,4,1,0,0,0,0,3.13
2019-20,Summer1,PSY BEH,11A,54040,"BERG, B.",6,10,1,2,1,0,0,0,2.92
2019-20,Summer1,PSY BEH,11B,54060,"BOWER, A.",2,13,3,1,0,0,0,0,2.83
2019-20,Summer1,PSY BEH,101D,54090,"HECKHAUSEN, J.",15,20,17,5,8,3,0,0,2.39
2019-20,Summer1,PSY BEH,102C,54100,"RINEHART, J.",8,12,14,8,5,0,0,0,2.23
2019-20,Summer1,PSY BEH,103H,54120,"RINEHART, J.",53,36,11,2,2,3,1,0,3.29
2019-20,Summer1,PSY BEH,183S,54170,"WILFORD, J.",8,9,8,0,1,0,0,0,2.84
2019-20,Summer1,PUBHLTH,1,89010,"GIDEONSE, T.",12,19,6,1,3,0,0,0,2.86
2019-20,Summer1,PUBHLTH,2,89030,"GIDEONSE, T.",16,13,3,0,2,0,0,0,3.15
2019-20,Summer1,PUBHLTH,10,89050,"BIC, Z.",231,44,18,10,17,18,6,0,3.41
2019-20,Summer1,PUBHLTH,101,89080,"ALLGOOD, J.",51,39,10,5,1,1,0,0,3.25
2019-20,Summer1,PUBHLTH,102,89090,"WILFORD, J.",0,10,5,0,0,0,0,0,2.71
2019-20,Summer1,PUBHLTH,122,89100,"WILFORD, J.",9,20,18,5,2,0,0,0,2.48
2019-20,Summer1,PUBHLTH,127,89120,"BIC, Z.",26,35,4,2,0,1,1,0,3.23
2019-20,Summer1,PUBHLTH,144,89160,"SCHUSTER, T.",17,9,1,4,0,0,0,0,3.23
2019-20,Summer1,SOCECOL,E8,50010,"WHITELEY, J.",24,8,1,0,0,4,0,0,3.73
2019-20,Summer1,SOCECOL,10,50020,"BASOLO, M.",51,52,6,0,2,1,0,0,3.35
2019-20,Summer1,SOCECOL,13,50040,"RODE, J.",19,18,2,0,1,0,0,0,3.31
2019-20,Summer1,SOC SCI,1A,70010,"MORGAN, P.",23,21,2,4,8,3,1,0,2.8
2019-20,Summer1,SOC SCI,3A,70020,"HULL, J.",45,37,16,8,6,13,3,0,2.93
2019-20,Summer1,SOC SCI,10B,70040,"SHIREY, P.",5,14,3,3,1,0,0,0,2.75
2019-20,Summer1,SOC SCI,120,70100,"VALDEZ, A.",27,1,1,0,0,0,0,0,3.87
2019-20,Summer1,SOC SCI,164D,70140,"VALDEZ, A.",99,20,2,2,2,2,0,0,3.63
2019-20,Summer1,SOC SCI,172AW,70150,"ESPINOZA, C.",5,19,5,0,2,5,0,0,2.85
2019-20,Summer1,SOC SCI,172AW,70160,"MORGAN, P.",14,11,3,0,2,7,0,0,3.22
2019-20,Summer1,SOC SCI,172AW,70170,"TOMLINSON, C.",13,8,3,1,2,10,2,0,3.01
2019-20,Summer1,SOC SCI,183A,70201,"DARIAN-SMITH, E.",6,3,1,1,0,1,0,0,3.22
2019-20,Summer1,SOC SCI,184GW,70210,"CHAVIRA, R.",1,13,3,1,0,28,0,0,2.76
2019-20,Summer1,SOC SCI,184GW,70220,"CHAVIRA, R.",8,11,7,1,0,15,2,0,2.94
2019-20,Summer1,SOC SCI,189,70260,"NEIGHBORS, T.; LUI, J.",0,0,0,0,0,20,0,0,0
2019-20,Summer1,SOC SCI,189,70270,"NEIGHBORS, T.; LUI, J.",0,0,0,0,0,20,0,0,0
2019-20,Summer1,SOC SCI,197,70320,"CASTELLANOS, J.",0,0,0,0,0,13,1,0,0
2019-20,Summer1,SOCIOL,1,69010,"KAUFFMAN, V.",33,36,9,3,2,1,0,0,3.18
2019-20,Summer1,SOCIOL,2,69030,"SMITH, D.",3,11,8,2,1,0,0,0,2.52
2019-20,Summer1,SOCIOL,10A,69050,"HUFFMAN, M.",11,6,4,1,1,0,0,0,3.02
2019-20,Summer1,SOCIOL,62,69070,"TURNEY, K.",20,20,17,4,5,1,1,0,2.69
2019-20,Summer1,SOCIOL,142,69110,"PONTELL, H.",3,5,7,0,0,0,0,0,2.65
2019-20,Summer1,SOCIOL,156,69130,"PONTELL, H.",2,6,3,1,0,0,0,0,2.68
2019-20,Summer1,SOCIOL,173,69160,"STRINGS, S.",28,10,3,4,5,3,0,0,2.99
2019-20,Summer1,SPANISH,S1AB,31310,"NUNEZ, G.",16,3,1,0,0,4,1,0,3.69
2019-20,Summer1,SPANISH,S1AB,31320,"TORRES MENDEZ, A.",10,11,0,0,0,3,1,0,3.49
2019-20,Summer1,SPANISH,S2AB,31350,"VERGARA CALDER, I.",15,6,2,0,1,6,0,0,3.4
2019-20,Summer1,STATS,7,37810,"ARMSTRONG, D.",23,16,13,7,3,1,1,0,2.75
2019-20,Summer1,STATS,8,37830,"MORROW, S.",26,9,4,1,0,0,0,0,3.42
2019-20,Summer1,STATS,67,37850,"ARMSTRONG, D.",21,18,3,1,0,1,0,0,3.25
2019-20,Summer1,STATS,120A,37870,"GULESSERIAN, S.",68,6,0,0,0,1,0,0,3.92
2019-20,Summer1,UPPP,4,55010,"TORRES, R.",35,0,1,0,0,1,0,0,3.67
2019-20,Summer1,UPPP,170,55040,"WILFORD, J.",2,5,6,3,0,0,0,0,2.36
2019-20,Summer1,WRITING,30,33010,"LATIOLAIS, P.",10,2,1,0,0,2,0,0,3.58
2019-20,Summer2,AC ENG,22B,20010,"SAHRANAVARD, N.",0,0,0,0,0,25,0,0,0
2019-20,Summer2,AC ENG,22B,20015,"ESLAMI, M.",0,0,0,0,0,22,2,0,0
2019-20,Summer2,AC ENG,22B,20020,"ZAYED, O.",0,0,0,0,0,23,1,0,0
2019-20,Summer2,AC ENG,22B,20025,"LEE, G.",0,0,0,0,0,21,0,0,0
2019-20,Summer2,AC ENG,22B,20030,"LEVIN, K.",0,0,0,0,0,13,2,0,0
2019-20,Summer2,AC ENG,29,20045,"WOLFF, B.",0,0,0,0,0,16,2,0,0
2019-20,Summer2,AFAM,40A,20210,"WILLOUGHBY-HERARD,",10,6,2,1,1,1,0,0,3.11
2019-20,Summer2,ANTHRO,2A,60030,"COX, K.",75,33,7,4,3,6,3,0,3.37
2019-20,Summer2,ANTHRO,2A,60040,"CHAVEZ, L.",14,5,1,0,2,1,0,0,3.28
2019-20,Summer2,ANTHRO,2D,60060,"KOHLER, G.",9,1,2,0,0,1,0,0,3.43
2019-20,Summer2,ANTHRO,41A,60110,"WRAPP, M.",13,10,9,2,2,6,0,0,2.83
2019-20,Summer2,ANTHRO,134A,60120,"JENKS, A.",93,11,5,0,4,3,0,0,3.64
2019-20,Summer2,ANTHRO,162A,60150,"RICHART, R.",4,5,0,0,3,0,0,0,2.51
2019-20,Summer2,ART,9B,1005,"MASTER, J.",38,42,6,3,7,23,2,0,3.04
2019-20,Summer2,ART,12A,1010,"JACKSON, J.C.",42,2,1,0,1,0,0,0,3.8
2019-20,Summer2,ART,20B,1025,"WELTON, A.",10,2,0,0,0,0,0,0,3.81
2019-20,Summer2,ART,65A,1040,"PFEIFFER, M.",12,6,2,0,0,0,0,0,3.46
2019-20,Summer2,ART,100,1110,"VEGA, J.",20,2,0,0,0,2,0,0,3.9
2019-20,Summer2,ART,100,1115,"VEGA, J.",21,1,0,0,0,0,0,0,3.93
2019-20,Summer2,ASIANAM,54,21530,"SHROFF, B.",20,3,0,0,0,1,0,0,3.82
2019-20,Summer2,BIO SCI,9J,5010,"LIN, S.",13,0,0,0,0,0,0,0,3.98
2019-20,Summer2,BIO SCI,35,5020,"NICHOLAS, A.",26,8,1,0,0,1,1,0,3.71
2019-20,Summer2,BIO SCI,37,5040,"CADETE MARTINI, A.; FORNER, S.",6,3,0,1,0,2,0,0,3.22
2019-20,Summer2,BIO SCI,93,5080,"NICHOLAS, A.",28,21,13,0,1,2,0,0,3.18
2019-20,Summer2,BIO SCI,94,5100,"BURLEY, N.",11,26,14,3,0,0,0,0,2.82
2019-20,Summer2,BIO SCI,97,5120,"CINQUIN, O.",13,21,13,2,2,0,0,0,2.81
2019-20,Summer2,BIO SCI,99,5150,"GHORBANIAN, Y.",26,34,26,14,1,1,0,0,2.72
2019-20,Summer2,BIO SCI,99,5160,"GHORBANIAN, Y.",23,26,43,21,7,0,1,0,2.3
2019-20,Summer2,BIO SCI,99,5170,"MAHAVONGTRAKUL, M.",102,77,9,1,0,0,0,0,3.4
2019-20,Summer2,BIO SCI,100,5180,"WILLIAMS, A.",86,10,2,0,1,10,0,0,3.76
2019-20,Summer2,BIO SCI,D104,5200,"CHO, K.",27,29,19,11,2,0,0,0,2.76
2019-20,Summer2,BIO SCI,E106,5210,"MUELLER, L.",19,25,9,2,0,0,0,0,3.11
2019-20,Summer2,BIO SCI,D111L,5231,"MAUZY-MELITZ, D.",10,9,1,0,0,0,0,0,3.36
2019-20,Summer2,BIO SCI,D111L,5232,"WANG, X.",3,11,1,0,0,0,0,0,3.13
2019-20,Summer2,BIO SCI,M118L,5310,"MORRISSETTE, N.",7,9,4,0,0,0,0,0,3.18
2019-20,Summer2,BIO SCI,M118L,5320,"MORRISSETTE, N.",11,7,2,0,0,0,0,0,3.42
2019-20,Summer2,BIO SCI,M118L,5330,"OVERSTREET, C.",7,10,2,0,0,0,0,0,3.17
2019-20,Summer2,BIO SCI,M118L,5340,"OVERSTREET, C.",8,9,2,0,0,0,0,0,3.22
2019-20,Summer2,BIO SCI,M122,5360,"MORENO, G.",30,10,7,2,1,0,0,0,3.31
2019-20,Summer2,BIO SCI,M122,5370,"MORENO, G.",24,21,13,2,0,0,0,0,3.08
2019-20,Summer2,BIO SCI,D124,5380,"LIN, S.",39,19,0,0,0,0,0,0,3.67
2019-20,Summer2,BIO SCI,D136,5390,"RODRIGUEZ, R.",6,18,15,4,5,2,0,0,2.27
2019-20,Summer2,BIO SCI,N165,5420,"BREWER, A.",54,14,3,1,1,0,0,0,3.6
2019-20,Summer2,BIO SCI,E179L,5450,"BOWLER, P.",22,24,7,2,2,0,0,0,3.11
2019-20,Summer2,BIO SCI,E179L,5460,"BOWLER, P.",46,14,5,1,1,0,0,0,3.49
2019-20,Summer2,BIO SCI,194S,5480,"METHERATE, R.; STRIFLER, C.",0,0,0,0,0,117,9,0,0
2019-20,Summer2,BME,50B,14030,"LI, D.",10,2,3,0,1,0,0,0,3.21
2019-20,Summer2,CHEM,1B,40030,"MCINTIRE, T.",15,27,25,6,5,0,0,0,2.52
2019-20,Summer2,CHEM,1C,40070,"ARASASINGHAM, R.",17,27,29,9,25,0,0,0,1.96
2019-20,Summer2,CHEM,1LC,40080,"MANG, S.",1,17,5,0,0,0,0,0,2.84
2019-20,Summer2,CHEM,1LC,40081,"MANG, S.",4,15,5,0,0,0,0,0,3.01
2019-20,Summer2,CHEM,1LC,40083,"MANG, S.",5,13,4,0,1,0,0,0,2.89
2019-20,Summer2,CHEM,1LD,40110,"EDWARDS, K.",7,11,4,0,2,0,0,0,2.8
2019-20,Summer2,CHEM,1LD,40111,"EDWARDS, K.",5,11,4,0,2,0,0,0,2.75
2019-20,Summer2,CHEM,1LD,40112,"EDWARDS, K.",4,10,3,0,0,0,0,0,3.02
2019-20,Summer2,CHEM,1LD,40114,"EDWARDS, K.",3,17,3,0,1,0,0,0,2.91
2019-20,Summer2,CHEM,1LD,40116,"EDWARDS, K.",4,13,6,0,0,0,0,0,2.9
2019-20,Summer2,CHEM,1LD,40117,"EDWARDS, K.",9,6,3,2,0,0,0,0,3.06
2019-20,Summer2,CHEM,1LE,40130,"EDWARDS, K.",5,10,3,0,2,0,0,0,2.76
2019-20,Summer2,CHEM,1LE,40132,"EDWARDS, K.",7,10,5,2,0,0,0,0,2.88
2019-20,Summer2,CHEM,5,40140,"FREITES, J.",8,19,11,1,0,0,0,0,2.98
2019-20,Summer2,CHEM,51B,40190,"KRUMPER, J.",10,23,40,26,25,0,0,0,1.7
2019-20,Summer2,CHEM,51LB,40201,"KING, S.",8,9,1,0,0,0,0,0,3.34
2019-20,Summer2,CHEM,51LB,40202,"KING, S.",8,10,1,0,0,0,0,0,3.35
2019-20,Summer2,CHEM,51LB,40203,"KING, S.",6,7,0,0,0,0,0,0,3.42
2019-20,Summer2,CHEM,51LB,40204,"KING, S.",7,7,2,0,0,0,0,0,3.31
2019-20,Summer2,CHEM,51LB,40205,"KING, S.",7,12,0,0,0,0,0,0,3.34
2019-20,Summer2,CHEM,51C,40210,"HOWITZ, W.",40,40,34,27,20,0,0,0,2.29
2019-20,Summer2,CHEM,51LC,40221,"KING, S.",6,8,2,0,0,0,0,0,3.27
2019-20,Summer2,CHEM,51LC,40222,"KING, S.",6,9,2,0,0,0,0,0,3.25
2019-20,Summer2,CHEM,51LC,40223,"KING, S.",6,6,1,1,0,0,0,0,3.21
2019-20,Summer2,CHEM,51LC,40224,"KING, S.",5,8,2,0,0,0,0,0,3.2
2019-20,Summer2,CHEM,51LC,40225,"KING, S.",7,7,1,1,1,0,0,0,3.02
2019-20,Summer2,CHEM,51LC,40226,"KING, S.",5,7,1,0,0,0,0,0,3.31
2019-20,Summer2,CHEM,128,40300,"MCKNELLY, K.",2,8,2,0,0,0,0,0,2.88
2019-20,Summer2,ENGRCEE,11,17010,"ESMAILI, O.",3,5,3,1,0,0,0,0,2.73
2019-20,Summer2,CLASSIC,45A,22230,"KARANIKA, A.",22,4,0,0,0,1,0,0,3.78
2019-20,Summer2,CLASSIC,45B,22240,"GIANNOPOULOU, Z.",15,4,0,0,0,2,0,0,3.76
2019-20,Summer2,PSYCH,7A,68020,"LOFGREN, C.",13,10,15,5,5,3,2,0,2.49
2019-20,Summer2,PSYCH,9A,68050,"D'ZMURA, T.",15,8,2,0,0,0,0,0,3.5
2019-20,Summer2,PSYCH,9B,68070,"SATTARI BARABA, N.",12,8,4,1,0,0,0,0,3.26
2019-20,Summer2,PSYCH,9C,68080,"GERMO, G.",4,11,3,0,0,0,0,0,3.02
2019-20,Summer2,PSYCH,46A,68090,"LOFGREN, C.",17,12,6,2,2,1,0,0,2.98
2019-20,Summer2,PSYCH,120A,68130,"LEWIS, J.",21,11,0,1,0,0,0,0,3.54
2019-20,Summer2,PSYCH,140C,68150,"D'ZMURA, T.",34,5,0,0,0,0,0,0,3.87
2019-20,Summer2,PSYCH,160A,68160,"GROSSMAN, E.",11,15,5,2,0,1,0,0,3.09
2019-20,Summer2,PSYCH,160D,68170,"BREWER, A.",20,16,6,3,4,0,0,0,2.95
2019-20,Summer2,COM LIT,10,22710,"DUCHARME, R.",8,3,0,0,1,2,0,0,3.37
2019-20,Summer2,COMPSCI,141,34120,"ALFARO, S.",26,15,3,2,0,0,0,0,3.43
2019-20,Summer2,COMPSCI,143A,34130,"BIC, L.",26,26,35,8,2,0,0,0,2.64
2019-20,Summer2,COMPSCI,171,34180,"KASK, K.",43,6,0,0,0,1,0,0,3.79
2019-20,Summer2,CRM/LAW,C7,52020,"MAGIDSON, M.",47,25,8,1,5,0,2,0,3.21
2019-20,Summer2,CRM/LAW,C10,52030,"TORRES, J.",18,3,1,0,1,0,0,0,3.57
2019-20,Summer2,CRM/LAW,C104,52040,"BELL, M.",37,9,2,0,0,0,0,0,3.74
2019-20,Summer2,CRM/LAW,C139,52080,"YANG, F.",25,4,1,0,0,1,0,0,3.81
2019-20,Summer2,DANCE,185W,2030,"TERRICCIANO, A.",18,3,0,1,0,0,0,0,3.7
2019-20,Summer2,UNI STU,83,87010,"WARD, K.",65,0,1,0,0,5,0,0,3.96
2019-20,Summer2,UNI STU,83,87030,"WATSON, E.",54,1,0,0,0,3,1,0,3.96
2019-20,Summer2,UNI STU,84,87050,"WARD, K.",83,1,0,0,0,1,0,0,3.98
2019-20,Summer2,UNI STU,84,87070,"WATSON, E.",84,3,7,2,2,1,0,0,3.67
2019-20,Summer2,DRAMA,15,3040,"SHINE, A.",97,7,2,0,0,4,1,0,3.89
2019-20,Summer2,DRAMA,16,3050,"WOOD, S.",98,10,1,1,3,3,0,0,3.71
2019-20,Summer2,DRAMA,50E,3060,"HILL, D.",18,1,0,0,0,0,0,0,3.95
2019-20,Summer2,DRAMA,135,3080,"HILL, D.",19,0,1,0,0,1,0,0,3.9
2019-20,Summer2,EARTHSS,1,42010,"KANE, E.",10,14,7,1,3,4,0,0,2.75
2019-20,Summer2,EARTHSS,15,42040,"TERAI, R.",6,5,2,0,0,2,3,0,3.26
2019-20,Summer2,ECON,13,62020,"SARRAF, G.",38,26,6,0,2,0,0,0,3.33
2019-20,Summer2,ECON,15A,62040,"CHERNYSHOFF, N.",25,19,8,1,2,0,0,0,3.13
2019-20,Summer2,ECON,15B,62060,"ZANAZANIAN, A.",25,17,10,4,1,0,0,0,3.03
2019-20,Summer2,ECON,20A,62080,"RODRIGUEZ LOPEZ, J",26,24,3,0,0,1,0,0,3.45
2019-20,Summer2,ECON,20A,62090,"BRANCH, W.",59,20,10,5,7,3,0,0,3.18
2019-20,Summer2,ECON,20B,62110,"BRANCH, W.",44,20,10,1,8,0,0,0,3.12
2019-20,Summer2,ECON,25,62130,"MARI, R.",8,5,6,4,6,1,0,0,2.19
2019-20,Summer2,ECON,100A,62150,"AGGARWAL, N.",11,15,14,5,0,0,0,0,2.7
2019-20,Summer2,ECON,100B,62160,"AGGARWAL, N.",23,19,20,11,8,0,0,0,2.45
2019-20,Summer2,ECON,100C,62180,"RICHARDSON, G.",17,30,8,0,1,0,0,0,3.05
2019-20,Summer2,ECON,122A,62200,"RODRIGUEZ LOPEZ, J",42,34,8,0,0,0,0,0,3.39
2019-20,Summer2,ECON,122B,62220,"FERNANDES FRANCO,",6,8,7,7,5,0,0,0,2.11
2019-20,Summer2,ECON,140,62260,"FERNANDES FRANCO,",10,14,7,0,0,0,0,0,3.17
2019-20,Summer2,ECON,141A,62270,"BLUMKIN, T.",6,5,4,0,0,0,0,0,3.07
2019-20,Summer2,ECON,161A,62280,"RICHARDSON, G.",11,13,3,1,1,0,0,0,3.13
2019-20,Summer2,ECON,167,62290,"SARRAF, G.",19,37,16,5,0,1,0,0,2.87
2019-20,Summer2,EDUC,40,12020,"HANSEN, J.",42,24,7,0,1,0,0,0,3.39
2019-20,Summer2,EDUC,50,12030,"KRISHNAN, J.",52,14,3,0,2,3,0,0,3.6
2019-20,Summer2,EDUC,106,12040,"COLLINS, P.",15,11,3,0,0,2,0,0,3.28
2019-20,Summer2,EDUC,131,12060,"CHANDRASEKHAR, V.",53,7,0,0,0,3,0,0,3.84
2019-20,Summer2,EECS,20,18030,"KAVIANPOUR, A.",14,6,0,0,0,0,0,0,3.7
2019-20,Summer2,EECS,31L,18050,"KAVIANPOUR, A.",15,10,2,2,1,0,0,0,3.16
2019-20,Summer2,EECS,50,18060,"SWINDLEHURST, A.",9,16,4,6,2,0,0,0,2.56
2019-20,Summer2,EECS,70B,18090,"LEE, H.",10,20,8,6,4,0,0,0,2.54
2019-20,Summer2,EECS,70LB,18110,"LEE, H.",16,10,0,0,0,0,0,0,3.62
2019-20,Summer2,EECS,70LB,18115,"LEE, H.",10,7,0,0,0,0,0,0,3.59
2019-20,Summer2,EECS,170C,18140,"CHAUDHRY, M.",5,16,6,1,1,0,1,0,2.85
2019-20,Summer2,EECS,170LC,18150,"CHAUDHRY, M.",24,2,1,0,0,0,1,0,3.82
2019-20,Summer2,ENGR,98,13040,"HARRIS, P.; ARASASINGHAM, R.; PANTANO, A.",44,0,0,0,0,0,0,0,4
2019-20,Summer2,ENGR,190W,13130,"FORESTA, J.",9,11,2,0,0,0,0,0,3.33
2019-20,Summer2,ENGR,190W,13140,"HONG, P.",2,16,3,1,0,0,0,0,2.97
2019-20,Summer2,ENGR,190W,13150,"HONG, P.",6,13,0,0,0,0,0,0,3.36
2019-20,Summer2,ENGLISH,9,23310,"LUPTON, J.",36,19,2,1,4,2,2,0,3.34
2019-20,Summer2,EURO ST,S11,24020,"EVERS, K.",78,8,2,1,2,5,1,0,3.71
2019-20,Summer2,FLM&MDA,85A,24110,"KNUTSON, M.",11,22,1,0,1,2,0,0,3.14
2019-20,Summer2,FLM&MDA,139W,24150,"KRAPP, P.",5,8,5,1,0,0,0,0,2.85
2019-20,Summer2,FRENCH,S1BC,24820,"SALADIN, W.",6,4,1,0,1,4,0,0,3.17
2019-20,Summer2,FRENCH,S2BC,24840,"MIJALSKI, M.",11,2,0,0,0,0,0,0,3.75
2019-20,Summer2,GEN&SEX,50C,25030,"SCHEPER, J.",7,11,4,0,1,0,0,0,3.03
2019-20,Summer2,HISTORY,21C,26550,"LANDE, S.",18,11,1,0,0,0,0,0,3.54
2019-20,Summer2,HISTORY,40B,26580,"CALAHANE, K.",39,6,2,1,5,16,1,0,3.36
2019-20,Summer2,HISTORY,40C,26590,"DELACRUZ, R.",19,16,5,0,2,29,5,0,3.16
2019-20,Summer2,HISTORY,60,26610,"EKLUND, S.",31,1,0,0,0,0,0,0,3.94
2019-20,Summer2,HISTORY,70A,26620,"ASOKAN, S.",7,1,1,0,1,1,0,0,3.24
2019-20,Summer2,I&C SCI,6B,36520,"BIC, L.",25,13,5,0,1,0,0,0,3.34
